Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
10,25,9,854,71,18,2,676.22,35.65,2616.419,2518.19
10,25,10,901,76,20,2,818.732,41.758,3097.421,2979.336
10,25,11,919,78,21,2,887.302,44.822,3311.422,3183.897
10,25,12,789,118,22,2,822.123,44.374,3075.213,2958.086
10,25,13,879,78,22,2,785.455,43.281,2945.503,2833.893
10,25,14,815,74,21,1,630.376,41.771,2357.431,2269.111
10,25,15,702,62,20,1,415.997,33.92,1561.509,1500.22
10,25,16,465,37,17,1,173.466,22.49,611.846,576.051
10,25,17,0,0,15,1,0,15,0,0
10,25,18,0,0,15,1,0,15,0,0
10,25,19,0,0,15,1,0,15,0,0
10,25,20,0,0,15,1,0,15,0,0
10,25,21,0,0,14,1,0,14,0,0
10,25,22,0,0,14,1,0,14,0,0
10,25,23,0,0,14,1,0,14,0,0
10,26,0,0,0,14,1,0,14,0,0
10,26,1,0,0,14,1,0,14,0,0
10,26,2,0,0,14,1,0,14,0,0
10,26,3,0,0,14,0,0,14,0,0
10,26,4,0,0,14,0,0,14,0,0
10,26,5,0,0,14,0,0,14,0,0
10,26,6,0,0,13,0,0,13,0,0
10,26,7,553,44,14,1,231.341,19.193,858.34,816.635
10,26,8,765,62,16,0,477.471,34.088,1809.781,1740.614
10,26,9,865,70,18,0,680.537,44.272,2520.044,2425.566
10,26,10,898,80,19,1,818.591,44.745,3049.367,2933.35
10,26,11,915,83,20,1,887.1,48.11,3254,3129.044
10,26,12,914,82,21,2,878.641,44.806,3278.395,3152.35
10,26,13,881,81,21,2,787.937,42.547,2965.544,2853.091
10,26,14,810,77,20,3,628.245,35.228,2427.299,2336.36
10,26,15,683,66,19,3,411.04,28.818,1581.836,1519.921
10,26,16,408,38,17,4,158.422,19.88,569.145,534.324
10,26,17,0,0,15,4,0,15,0,0
10,26,18,0,0,14,4,0,14,0,0
10,26,19,0,0,13,4,0,13,0,0
10,26,20,0,0,13,4,0,13,0,0
10,26,21,0,0,12,4,0,12,0,0
10,26,22,0,0,12,4,0,12,0,0
10,26,23,0,0,11,4,0,11,0,0
10,27,0,0,0,11,4,0,11,0,0
10,27,1,0,0,11,4,0,11,0,0
10,27,2,0,0,10,4,0,10,0,0
10,27,3,0,0,10,3,0,10,0,0
10,27,4,0,0,10,3,0,10,0,0
10,27,5,0,0,9,4,0,9,0,0
10,27,6,0,0,9,4,0,9,0,0
10,27,7,58,64,10,4,88.042,10.339,374.763,344.186
10,27,8,769,65,12,4,481.255,21.266,1938.334,1864.891
10,27,9,862,77,13,5,688.799,25.9,2792.756,2687.467
10,27,10,532,187,14,5,648.439,26.459,2647.049,2547.611
10,27,11,929,87,15,5,901.127,32.286,3580.945,3440.999
10,27,12,902,97,15,4,883.164,34.497,3471.161,3336.345
10,27,13,852,101,15,4,791.157,32.521,3130.757,3011.225
10,27,14,797,88,15,4,629.877,28.907,2509.582,2415.507
10,27,15,699,68,14,4,419.166,23.044,1656.383,1592.143
10,27,16,460,39,13,3,172.155,16.586,623.174,587.118
10,27,17,0,0,12,3,0,12,0,0
10,27,18,0,0,11,3,0,11,0,0
10,27,19,0,0,11,4,0,11,0,0
10,27,20,0,0,11,4,0,11,0,0
10,27,21,0,0,10,3,0,10,0,0
10,27,22,0,0,10,3,0,10,0,0
10,27,23,0,0,9,4,0,9,0,0
10,28,0,0,0,9,4,0,9,0,0
10,28,1,0,0,9,3,0,9,0,0
10,28,2,0,0,8,3,0,8,0,0
10,28,3,0,0,8,3,0,8,0,0
10,28,4,0,0,8,3,0,8,0,0
10,28,5,0,0,8,3,0,8,0,0
10,28,6,0,0,8,3,0,8,0,0
10,28,7,572,43,9,3,234.212,12.953,889.765,847.271
10,28,8,773,63,11,4,479.392,20.544,1935.661,1862.308
10,28,9,866,74,12,4,685.898,26.522,2771.883,2667.442
10,28,10,903,83,13,3,821.226,32.598,3250.87,3126.054
10,28,11,925,85,14,3,892.734,35.524,3491.355,3355.604
10,28,12,923,84,14,3,883.239,35.478,3454.166,3320.136
10,28,13,898,80,15,3,794.854,34.404,3115.245,2996.388
10,28,14,839,73,15,3,637.926,30.578,2518.965,2424.529
10,28,15,725,60,14,2,419.107,25.592,1632.231,1568.75
10,28,16,467,36,12,2,169.823,16.166,612.074,576.274
10,28,17,0,0,10,2,0,10,0,0
10,28,18,0,0,9,2,0,9,0,0
10,28,19,0,0,9,2,0,9,0,0
10,28,20,0,0,9,2,0,9,0,0
10,28,21,0,0,8,2,0,8,0,0
10,28,22,0,0,8,2,0,8,0,0
10,28,23,0,0,8,2,0,8,0,0
10,29,0,0,0,7,2,0,7,0,0
10,29,1,0,0,7,2,0,7,0,0
10,29,2,0,0,7,2,0,7,0,0
10,29,3,0,0,7,2,0,7,0,0
10,29,4,0,0,7,2,0,7,0,0
10,29,5,0,0,7,2,0,7,0,0
10,29,6,0,0,8,2,0,8,0,0
10,29,7,553,39,10,2,221.408,14.091,833.445,792.359
10,29,8,748,58,12,2,459.183,23.304,1828.859,1759.067
10,29,9,838,68,14,2,653.421,31.123,2581.98,2485.1
10,29,10,880,75,16,2,791.146,37.162,3061.579,2945.039
10,29,11,897,77,17,1,856.92,44.374,3204.267,3081.515
10,29,12,893,78,18,1,848.253,45.328,3155.453,3034.844
10,29,13,565,165,18,1,634.765,39.305,2430.531,2339.469
10,29,14,802,71,18,1,609.441,37.677,2323.318,2236.262
10,29,15,679,60,17,2,395.688,27.837,1524.49,1464.332
10,29,16,311,39,14,2,131.812,17.051,485.744,452.781
10,29,17,0,0,12,2,0,12,0,0
10,29,18,0,0,11,2,0,11,0,0
10,29,19,0,0,11,1,0,11,0,0
10,29,20,0,0,11,1,0,11,0,0
10,29,21,0,0,10,1,0,10,0,0
10,29,22,0,0,10,1,0,10,0,0
10,29,23,0,0,11,1,0,11,0,0
10,30,0,0,0,11,1,0,11,0,0
10,30,1,0,0,10,1,0,10,0,0
10,30,2,0,0,10,1,0,10,0,0
10,30,3,0,0,10,1,0,10,0,0
10,30,4,0,0,9,1,0,9,0,0
10,30,5,0,0,9,1,0,9,0,0
10,30,6,0,0,9,1,0,9,0,0
10,30,7,490,44,11,1,208.156,15.407,785.19,745.291
10,30,8,714,65,13,1,448.012,26.095,1762.015,1694.403
10,30,9,819,76,15,1,652.083,35.239,2525.482,2430.795
10,30,10,879,79,17,0,792.648,47.791,2904.532,2794.636
10,30,11,899,82,18,0,861.926,51.537,3103.346,2985.004
10,30,12,899,82,19,0,855.403,52.62,3061.198,2944.674
10,30,13,873,79,20,1,769.334,45.012,2856.993,2749.068
10,30,14,818,71,19,1,617.571,39.435,2332.671,2245.27
10,30,15,705,58,18,1,403.939,31.554,1526.337,1466.123
10,30,16,445,33,15,1,159.092,19.967,560.815,526.182
10,30,17,0,0,13,1,0,13,0,0
10,30,18,0,0,12,1,0,12,0,0
10,30,19,0,0,11,1,0,11,0,0
10,30,20,0,0,10,1,0,10,0,0
10,30,21,0,0,10,1,0,10,0,0
10,30,22,0,0,10,1,0,10,0,0
10,30,23,0,0,9,1,0,9,0,0
10,31,0,0,0,9,1,0,9,0,0
10,31,1,0,0,9,1,0,9,0,0
10,31,2,0,0,9,1,0,9,0,0
10,31,3,0,0,9,1,0,9,0,0
10,31,4,0,0,9,1,0,9,0,0
10,31,5,0,0,9,1,0,9,0,0
10,31,6,0,0,9,1,0,9,0,0
10,31,7,521,41,10,1,213.4,14.574,803.099,762.762
10,31,8,734,63,13,1,454.32,26.313,1783.075,1714.781
10,31,9,121,204,15,0,304.424,28.766,1227.94,1176.444
10,31,10,880,81,16,0,793.368,44.911,2950.834,2839
10,31,11,898,84,18,0,860.859,51.507,3099.73,2981.545
10,31,12,895,83,19,0,850.645,52.475,3046.236,2930.353
10,31,13,861,82,20,1,766.452,44.913,2847.487,2739.954
10,31,14,805,73,20,1,609.412,40.143,2293.073,2207.131
10,31,15,692,59,19,1,397.3,32.293,1495.165,1435.896
10,31,16,426,35,14,1,155.534,18.819,553.027,518.569
10,31,17,0,0,12,1,0,12,0,0
10,31,18,0,0,12,1,0,12,0,0
10,31,19,0,0,11,1,0,11,0,0
10,31,20,0,0,11,1,0,11,0,0
10,31,21,0,0,11,1,0,11,0,0
10,31,22,0,0,10,1,0,10,0,0
10,31,23,0,0,9,1,0,9,0,0
11,1,0,0,0,9,1,0,9,0,0
11,1,1,0,0,9,1,0,9,0,0
11,1,2,0,0,9,1,0,9,0,0
11,1,3,0,0,9,1,0,9,0,0
11,1,4,0,0,10,1,0,10,0,0
11,1,5,0,0,10,0,0,10,0,0
11,1,6,0,0,10,0,0,10,0,0
11,1,7,0,44,10,0,42.586,7.716,189.897,163.071
11,1,8,162,131,12,0,224.831,19.059,934.889,891.248
11,1,9,60,192,13,0,241.256,22.551,1003.658,958.236
11,1,10,286,240,15,0,497.872,33.907,1962.074,1887.827
11,1,11,451,227,16,0,649.331,41.538,2465.253,2372.874
11,1,12,369,245,16,1,586.828,35.173,2300.291,2214.084
11,1,13,106,241,16,1,335.382,27.382,1365.255,1309.837
11,1,14,177,185,16,1,314.845,25.542,1285.237,1232.124
11,1,15,173,113,15,1,203.215,20.922,830.919,789.895
11,1,16,7,38,14,1,39.408,13.945,169.164,142.741
11,1,17,0,0,12,1,0,12,0,0
11,1,18,0,0,11,1,0,11,0,0
11,1,19,0,0,11,1,0,11,0,0
11,1,20,0,0,10,1,0,10,0,0
11,1,21,0,0,10,1,0,10,0,0
11,1,22,0,0,9,2,0,9,0,0
11,1,23,0,0,9,2,0,9,0,0
11,2,0,0,0,9,2,0,9,0,0
11,2,1,0,0,9,2,0,9,0,0
11,2,2,0,0,9,2,0,9,0,0
11,2,3,0,0,8,2,0,8,0,0
11,2,4,0,0,8,1,0,8,0,0
11,2,5,0,0,8,1,0,8,0,0
11,2,6,0,0,8,1,0,8,0,0
11,2,7,494,38,10,1,200.036,14.13,751.839,712.748
11,2,8,715,58,12,1,435.714,24.696,1720.231,1653.964
11,2,9,816,68,14,1,634.39,33.711,2472.843,2380.175
11,2,10,845,81,17,1,761.146,41.061,2886.713,2777.558
11,2,11,866,84,18,1,828.948,44.414,3097.87,2979.765
11,2,12,862,84,19,1,819.33,45.353,3046.257,2930.374
11,2,13,834,81,20,1,739.993,44.048,2760.597,2656.614
11,2,14,775,73,20,1,586.246,39.368,2213.229,2130.19
11,2,15,660,58,19,1,378.283,31.617,1426.496,1369.281
11,2,16,388,32,16,1,141.389,20.267,498.552,465.308
11,2,17,0,0,14,1,0,14,0,0
11,2,18,0,0,13,1,0,13,0,0
11,2,19,0,0,12,1,0,12,0,0
11,2,20,0,0,12,1,0,12,0,0
11,2,21,0,0,12,1,0,12,0,0
11,2,22,0,0,12,1,0,12,0,0
11,2,23,0,0,11,1,0,11,0,0
11,3,0,0,0,11,1,0,11,0,0
11,3,1,0,0,10,2,0,10,0,0
11,3,2,0,0,10,2,0,10,0,0
11,3,3,0,0,10,2,0,10,0,0
11,3,4,0,0,10,2,0,10,0,0
11,3,5,0,0,10,2,0,10,0,0
11,3,6,0,0,10,2,0,10,0,0
11,3,7,525,38,11,2,208.298,14.735,777.688,737.971
11,3,8,742,60,13,2,449.797,23.998,1780.32,1712.115
11,3,9,832,74,15,2,649.965,31.975,2554.637,2458.822
11,3,10,877,83,17,2,786.093,37.984,3027.449,2912.369
11,3,11,896,86,18,2,853.871,41.039,3246.352,3121.737
11,3,12,893,86,19,1,844.894,46.155,3127.836,3008.432
11,3,13,873,80,20,1,760.913,44.734,2827.818,2721.094
11,3,14,814,73,20,1,608.944,40.106,2289.222,2203.421
11,3,15,697,58,19,1,393.701,32.183,1478.426,1419.661
11,3,16,419,32,17,1,148.353,21.574,516.66,483.016
11,3,17,0,0,16,1,0,16,0,0
11,3,18,0,0,15,1,0,15,0,0
11,3,19,0,0,14,1,0,14,0,0
11,3,20,0,0,13,1,0,13,0,0
11,3,21,0,0,12,1,0,12,0,0
11,3,22,0,0,11,1,0,11,0,0
11,3,23,0,0,11,1,0,11,0,0
11,4,0,0,0,11,0,0,11,0,0
11,4,1,0,0,10,0,0,10,0,0
11,4,2,0,0,10,1,0,10,0,0
11,4,3,0,0,10,1,0,10,0,0
11,4,4,0,0,10,0,0,10,0,0
11,4,5,0,0,9,0,0,9,0,0
11,4,6,0,0,9,1,0,9,0,0
11,4,7,479,40,11,1,195.879,15.001,733.309,694.664
11,4,8,722,61,12,0,439.165,28.617,1700.068,1634.445
11,4,9,823,74,14,0,641.816,39.053,2435.144,2343.908
11,4,10,845,90,16,0,772.478,46.207,2852.463,2744.725
11,4,11,390,237,18,0,595.354,43.375,2238.988,2155.017
11,4,12,357,241,19,0,569.92,42.443,2153.464,2072.563
11,4,13,378,206,19,1,520.551,35.772,2029.221,1952.673
11,4,14,771,79,18,1,586.721,36.527,2245.712,2161.498
11,4,15,629,65,16,1,371.001,28.468,1421.278,1364.217
11,4,16,63,36,14,1,56.358,15.437,226.588,199.039
11,4,17,0,0,12,1,0,12,0,0
11,4,18,0,0,11,1,0,11,0,0
11,4,19,0,0,11,2,0,11,0,0
11,4,20,0,0,11,2,0,11,0,0
11,4,21,0,0,11,2,0,11,0,0
11,4,22,0,0,11,2,0,11,0,0
11,4,23,0,0,10,2,0,10,0,0
11,5,0,0,0,10,2,0,10,0,0
11,5,1,0,0,10,2,0,10,0,0
11,5,2,0,0,9,2,0,9,0,0
11,5,3,0,0,9,1,0,9,0,0
11,5,4,0,0,9,1,0,9,0,0
11,5,5,0,0,9,1,0,9,0,0
11,5,6,0,0,9,1,0,9,0,0
11,5,7,0,44,10,1,43.183,8.826,191.63,164.769
11,5,8,127,125,12,1,200.157,16.383,843.794,802.451
11,5,9,31,174,14,1,202.035,19.287,854.04,812.442
11,5,10,267,234,15,1,474.171,28.826,1914.799,1842.15
11,5,11,859,89,16,1,827.797,41.343,3141.839,3021.825
11,5,12,865,84,17,2,814.597,39.231,3123.947,3004.712
11,5,13,358,208,17,2,507.036,31.388,2019.479,1943.268
11,5,14,136,179,17,2,281.717,24.487,1156.505,1106.988
11,5,15,0,41,16,2,38.885,16.113,167.067,140.684
11,5,16,170,34,14,2,88.009,14.574,336.504,306.726
11,5,17,0,0,12,3,0,12,0,0
11,5,18,0,0,11,3,0,11,0,0
11,5,19,0,0,11,3,0,11,0,0
11,5,20,0,0,11,3,0,11,0,0
11,5,21,0,0,11,3,0,11,0,0
11,5,22,0,0,10,3,0,10,0,0
11,5,23,0,0,10,3,0,10,0,0
11,6,0,0,0,10,3,0,10,0,0
11,6,1,0,0,10,3,0,10,0,0
11,6,2,0,0,9,3,0,9,0,0
11,6,3,0,0,9,2,0,9,0,0
11,6,4,0,0,9,2,0,9,0,0
11,6,5,0,0,8,2,0,8,0,0
11,6,6,0,0,8,2,0,8,0,0
11,6,7,496,37,10,2,195.626,13.376,732.338,693.716
11,6,8,747,55,12,3,441.207,21.483,1761.842,1694.236
11,6,9,854,64,14,3,641.825,28.816,2557.756,2461.819
11,6,10,889,76,15,3,779.814,33.477,3069.281,2952.41
11,6,11,916,78,16,3,853.381,36.456,3318.81,3190.952
11,6,12,920,77,17,4,848.978,35.628,3314.29,3186.635
11,6,13,895,74,17,3,763.481,35.541,2970.602,2857.935
11,6,14,837,67,17,3,610.488,31.821,2387.965,2298.505
11,6,15,710,55,16,2,391.843,26.752,1505.65,1446.065
11,6,16,403,29,14,2,139.391,17.245,491.917,458.819
11,6,17,0,0,12,2,0,12,0,0
11,6,18,0,0,12,2,0,12,0,0
11,6,19,0,0,11,2,0,11,0,0
11,6,20,0,0,10,2,0,10,0,0
11,6,21,0,0,10,2,0,10,0,0
11,6,22,0,0,10,2,0,10,0,0
11,6,23,0,0,9,2,0,9,0,0
11,7,0,0,0,9,2,0,9,0,0
11,7,1,0,0,8,2,0,8,0,0
11,7,2,0,0,8,2,0,8,0,0
11,7,3,0,0,8,2,0,8,0,0
11,7,4,0,0,8,2,0,8,0,0
11,7,5,0,0,8,2,0,8,0,0
11,7,6,0,0,8,2,0,8,0,0
11,7,7,516,35,9,2,196.057,12.381,732.04,693.425
11,7,8,750,55,12,2,440.839,22.73,1748.824,1681.638
11,7,9,849,65,14,1,637.479,33.823,2478.818,2385.921
11,7,10,880,76,16,1,770.441,40.394,2929.237,2818.309
11,7,11,898,78,17,1,836.015,43.712,3133.739,3014.078
11,7,12,894,77,18,1,825.276,44.61,3078.263,2961.005
11,7,13,867,73,19,1,739.109,43.105,2767.756,2663.482
11,7,14,809,65,19,1,588.825,38.482,2228.006,2144.433
11,7,15,684,53,18,1,376.585,30.6,1419.678,1362.664
11,7,16,376,28,15,1,131.649,18.94,462.082,429.636
11,7,17,0,0,13,1,0,13,0,0
11,7,18,0,0,11,1,0,11,0,0
11,7,19,0,0,10,1,0,10,0,0
11,7,20,0,0,10,1,0,10,0,0
11,7,21,0,0,10,1,0,10,0,0
11,7,22,0,0,9,1,0,9,0,0
11,7,23,0,0,9,1,0,9,0,0
11,8,0,0,0,9,1,0,9,0,0
11,8,1,0,0,9,1,0,9,0,0
11,8,2,0,0,9,1,0,9,0,0
11,8,3,0,0,9,1,0,9,0,0
11,8,4,0,0,9,1,0,9,0,0
11,8,5,0,0,8,1,0,8,0,0
11,8,6,0,0,8,1,0,8,0,0
11,8,7,452,36,10,2,179.907,12.939,674.697,637.442
11,8,8,700,57,12,2,416.845,22.034,1659.161,1594.833
11,8,9,73,182,14,2,239.375,20.052,1006.33,960.838
11,8,10,871,74,15,2,758.749,34.107,2976.106,2863.206
11,8,11,900,76,16,2,832.784,38.524,3204.683,3081.913
11,8,12,906,77,16,3,832.635,36.111,3241.963,3117.542
11,8,13,853,85,16,4,745.841,32.438,2946.128,2834.491
11,8,14,807,75,15,4,597.352,28.118,2377.992,2288.905
11,8,15,684,60,14,5,385.011,21.178,1518.86,1458.874
11,8,16,355,31,12,5,129.779,13.802,470.332,437.707
11,8,17,0,0,10,5,0,10,0,0
11,8,18,0,0,9,5,0,9,0,0
11,8,19,0,0,9,4,0,9,0,0
11,8,20,0,0,9,4,0,9,0,0
11,8,21,0,0,8,3,0,8,0,0
11,8,22,0,0,8,3,0,8,0,0
11,8,23,0,0,7,3,0,7,0,0
11,9,0,0,0,7,3,0,7,0,0
11,9,1,0,0,7,3,0,7,0,0
11,9,2,0,0,7,3,0,7,0,0
11,9,3,0,0,7,3,0,7,0,0
11,9,4,0,0,7,2,0,7,0,0
11,9,5,0,0,6,2,0,6,0,0
11,9,6,0,0,6,2,0,6,0,0
11,9,7,441,37,8,2,176.888,10.839,669.862,632.721
11,9,8,462,86,9,2,330.924,16.727,1360.457,1305.179
11,9,9,428,149,10,3,457.794,20.251,1907.225,1834.829
11,9,10,846,86,11,3,756.85,28.611,3048.822,2932.829
11,9,11,286,249,12,3,519.997,24.794,2142.585,2062.071
11,9,12,857,92,12,3,814.225,31.064,3249.681,3124.917
11,9,13,825,89,11,3,727.611,28.818,2924.526,2813.795
11,9,14,762,79,11,3,572.327,24.973,2312.64,2225.978
11,9,15,627,62,10,3,360.763,18.558,1441.753,1384.084
11,9,16,289,31,9,2,114.07,11.408,423.936,392.315
11,9,17,0,0,8,2,0,8,0,0
11,9,18,0,0,7,2,0,7,0,0
11,9,19,0,0,7,2,0,7,0,0
11,9,20,0,0,7,2,0,7,0,0
11,9,21,0,0,7,2,0,7,0,0
11,9,22,0,0,7,2,0,7,0,0
11,9,23,0,0,7,2,0,7,0,0
11,10,0,0,0,6,2,0,6,0,0
11,10,1,0,0,6,2,0,6,0,0
11,10,2,0,0,6,2,0,6,0,0
11,10,3,0,0,6,1,0,6,0,0
11,10,4,0,0,6,1,0,6,0,0
11,10,5,0,0,5,1,0,5,0,0
11,10,6,0,0,5,1,0,5,0,0
11,10,7,430,37,7,1,172.822,10.197,655.998,619.181
11,10,8,699,60,8,1,416.149,20.035,1669.833,1605.169
11,10,9,819,71,9,1,622.563,28.496,2482.427,2389.392
11,10,10,875,78,10,1,761.731,34.441,2981.943,2868.797
11,10,11,899,80,11,1,831.789,37.965,3209.121,3086.155
11,10,12,898,79,11,1,823.796,38.032,3176.262,3054.742
11,10,13,842,85,12,1,733.58,36.37,2841.242,2733.967
11,10,14,774,76,11,1,574.736,30.427,2261.71,2176.915
11,10,15,636,60,10,1,361.421,22.28,1418.087,1361.12
11,10,16,297,29,9,1,114.215,12.274,420.855,389.3
11,10,17,0,0,8,1,0,8,0,0
11,10,18,0,0,7,2,0,7,0,0
11,10,19,0,0,7,1,0,7,0,0
11,10,20,0,0,7,1,0,7,0,0
11,10,21,0,0,6,1,0,6,0,0
11,10,22,0,0,6,1,0,6,0,0
11,10,23,0,0,6,1,0,6,0,0
11,11,0,0,0,6,1,0,6,0,0
11,11,1,0,0,6,0,0,6,0,0
11,11,2,0,0,6,0,0,6,0,0
11,11,3,0,0,6,0,0,6,0,0
11,11,4,0,0,6,0,0,6,0,0
11,11,5,0,0,5,1,0,5,0,0
11,11,6,0,0,5,1,0,5,0,0
11,11,7,379,39,6,1,159.606,8.743,613.746,577.908
11,11,8,650,68,8,1,401.987,19.521,1619.056,1555.986
11,11,9,777,83,9,1,607.026,27.966,2427.042,2336.112
11,11,10,802,103,10,1,738.271,33.696,2901.311,2791.549
11,11,11,834,106,11,1,812.932,37.333,3146.572,3026.352
11,11,12,841,103,12,1,809.589,38.482,3114.725,2995.891
11,11,13,829,92,12,1,730.071,36.21,2829.715,2722.913
11,11,14,772,80,12,1,576.378,31.409,2257.115,2172.487
11,11,15,643,61,11,0,364.604,27.976,1391.947,1335.749
11,11,16,312,28,10,0,116.991,16.205,421.57,389.999
11,11,17,0,0,8,1,0,8,0,0
11,11,18,0,0,7,2,0,7,0,0
11,11,19,0,0,6,2,0,6,0,0
11,11,20,0,0,6,2,0,6,0,0
11,11,21,0,0,6,2,0,6,0,0
11,11,22,0,0,6,2,0,6,0,0
11,11,23,0,0,6,1,0,6,0,0
11,12,0,0,0,5,1,0,5,0,0
11,12,1,0,0,5,1,0,5,0,0
11,12,2,0,0,4,1,0,4,0,0
11,12,3,0,0,3,1,0,3,0,0
11,12,4,0,0,3,1,0,3,0,0
11,12,5,0,0,2,1,0,2,0,0
11,12,6,0,0,2,1,0,2,0,0
11,12,7,445,35,3,1,172.966,6.181,663.337,626.349
11,12,8,713,61,6,1,420.302,18.211,1697.777,1632.226
11,12,9,829,73,8,0,626.869,32.814,2446.352,2354.691
11,12,10,883,81,11,0,771.854,41.5,2915.812,2805.445
11,12,11,908,83,13,0,837.781,46.155,3099.014,2980.86
11,12,12,906,82,13,0,829.2,46.265,3064.601,2947.93
11,12,13,875,80,13,0,748.07,43.782,2789.459,2684.304
11,12,14,803,74,13,1,587.064,32.755,2282.347,2196.798
11,12,15,658,59,12,1,367.925,24.482,1426.095,1368.891
11,12,16,312,27,9,1,116.157,12.376,425.235,393.585
11,12,17,0,0,7,2,0,7,0,0
11,12,18,0,0,6,2,0,6,0,0
11,12,19,0,0,6,2,0,6,0,0
11,12,20,0,0,5,2,0,5,0,0
11,12,21,0,0,5,2,0,5,0,0
11,12,22,0,0,5,2,0,5,0,0
11,12,23,0,0,5,2,0,5,0,0
11,13,0,0,0,5,2,0,5,0,0
11,13,1,0,0,5,1,0,5,0,0
11,13,2,0,0,5,1,0,5,0,0
11,13,3,0,0,5,1,0,5,0,0
11,13,4,0,0,5,1,0,5,0,0
11,13,5,0,0,5,1,0,5,0,0
11,13,6,0,0,6,1,0,6,0,0
11,13,7,0,33,6,1,32.137,4.356,145.396,119.43
11,13,8,67,110,8,1,147.964,10.546,642.742,606.234
11,13,9,573,112,9,2,508.171,21.412,2098.474,2019.515
11,13,10,450,181,10,2,556.916,24.884,2286.419,2200.721
11,13,11,0,131,11,3,126.789,13.842,550.32,515.924
11,13,12,0,83,10,4,78.912,10.414,347.758,317.746
11,13,13,0,8,10,3,7.583,8.574,33.686,9.811
11,13,14,0,23,10,2,21.798,8.525,96.859,71.814
11,13,15,580,65,9,2,339.546,16.419,1369.395,1313.857
11,13,16,258,28,8,2,104.248,10.052,391.457,360.527
11,13,17,0,0,7,2,0,7,0,0
11,13,18,0,0,7,2,0,7,0,0
11,13,19,0,0,6,2,0,6,0,0
11,13,20,0,0,6,2,0,6,0,0
11,13,21,0,0,6,2,0,6,0,0
11,13,22,0,0,6,1,0,6,0,0
11,13,23,0,0,6,1,0,6,0,0
11,14,0,0,0,6,1,0,6,0,0
11,14,1,0,0,6,1,0,6,0,0
11,14,2,0,0,6,1,0,6,0,0
11,14,3,0,0,6,1,0,6,0,0
11,14,4,0,0,6,1,0,6,0,0
11,14,5,0,0,6,1,0,6,0,0
11,14,6,0,0,6,1,0,6,0,0
11,14,7,263,39,7,1,125.392,8.587,490.24,457.179
11,14,8,299,98,8,1,255.387,14.631,1064.975,1017.933
11,14,9,443,137,9,1,448.564,22.437,1846.701,1776.321
11,14,10,848,83,10,1,743.236,33.147,2926.287,2815.482
11,14,11,881,83,11,1,811.325,37.308,3138.99,3019.1
11,14,12,377,217,11,1,550.84,30.072,2211.258,2128.29
11,14,13,855,78,12,1,727.255,35.02,2833.361,2726.409
11,14,14,787,70,11,2,569.79,26.908,2276.753,2191.409
11,14,15,644,56,10,1,356.516,22.101,1395.225,1338.932
11,14,16,299,25,9,1,110.928,12.138,406.296,375.051
11,14,17,0,0,7,1,0,7,0,0
11,14,18,0,0,6,1,0,6,0,0
11,14,19,0,0,6,1,0,6,0,0
11,14,20,0,0,5,1,0,5,0,0
11,14,21,0,0,5,1,0,5,0,0
11,14,22,0,0,5,1,0,5,0,0
11,14,23,0,0,5,1,0,5,0,0
11,15,0,0,0,5,1,0,5,0,0
11,15,1,0,0,5,1,0,5,0,0
11,15,2,0,0,5,1,0,5,0,0
11,15,3,0,0,5,1,0,5,0,0
11,15,4,0,0,5,0,0,5,0,0
11,15,5,0,0,4,0,0,4,0,0
11,15,6,0,0,4,1,0,4,0,0
11,15,7,114,38,5,1,78.942,4.958,326.689,297.114
11,15,8,225,103,7,1,226.081,12.416,957.108,912.895
11,15,9,208,170,9,0,319.614,21.595,1327,1272.69
11,15,10,468,173,10,0,559.07,31.769,2220.086,2136.8
11,15,11,230,244,11,0,455.138,30.915,1821.146,1751.607
11,15,12,289,239,11,0,505.945,31.892,2014.077,1938.052
11,15,13,54,203,12,0,254.174,24.531,1048.894,1002.28
11,15,14,109,161,11,0,244.372,21.013,1019.224,973.394
11,15,15,0,49,10,0,46.505,11.957,203.554,176.459
11,15,16,0,21,10,0,19.915,7.327,88.954,64.058
11,15,17,0,0,9,0,0,9,0,0
11,15,18,0,0,9,0,0,9,0,0
11,15,19,0,0,8,0,0,8,0,0
11,15,20,0,0,7,1,0,7,0,0
11,15,21,0,0,7,1,0,7,0,0
11,15,22,0,0,7,1,0,7,0,0
11,15,23,0,0,7,1,0,7,0,0
11,16,0,0,0,6,1,0,6,0,0
11,16,1,0,0,6,2,0,6,0,0
11,16,2,0,0,5,2,0,5,0,0
11,16,3,0,0,5,2,0,5,0,0
11,16,4,0,0,5,2,0,5,0,0
11,16,5,0,0,4,2,0,4,0,0
11,16,6,0,0,4,2,0,4,0,0
11,16,7,352,33,4,2,141.982,5.829,546.99,512.668
11,16,8,649,61,6,2,385.339,15.118,1575.346,1513.631
11,16,9,784,74,8,2,590.752,23.426,2407.927,2317.719
11,16,10,842,83,11,2,734.226,30.723,2923.981,2813.273
11,16,11,872,86,12,1,809.111,38.139,3116.843,2997.916
11,16,12,876,84,13,1,804.93,39.266,3082.325,2964.892
11,16,13,852,79,13,1,722.695,36.917,2788.364,2683.253
11,16,14,790,71,13,1,570.006,32.14,2219.899,2136.619
